date,province,city,confirmed
2020-01-31,河南省,安阳,24
2020-01-31,河南省,滑,1
2020-01-31,河南省,鹤壁,6
2020-01-31,河南省,新乡,21
2020-01-31,河南省,长垣,1
2020-01-31,河南省,焦作,2
2020-01-31,河南省,濮阳,3
2020-01-31,河南省,许昌,12
2020-01-31,河南省,漯河,14
2020-01-31,河南省,三门峡,7
2020-01-31,河南省,南阳,66
2020-01-31,河南省,商丘,29
2020-01-31,河南省,永城,7
2020-01-31,河南省,信阳,70
2020-01-31,河南省,周口,38
2020-01-31,河南省,驻马店,40
2020-01-31,湖北省,所属地待确认,0
2020-01-31,湖北省,武汉,3215
2020-01-31,湖北省,黄石,209
2020-01-31,湖北省,十堰,177
2020-01-31,湖北省,宜昌,276
2020-01-31,湖北省,襄阳,347
2020-01-31,湖北省,鄂州,227
2020-01-31,湖北省,荆门,251
2020-01-31,湖北省,孝感,628
2020-01-31,湖北省,荆州,287
2020-01-31,湖北省,黄冈,726
2020-01-31,湖北省,咸宁,206
2020-01-31,湖北省,随州,304
2020-01-31,湖北省,恩施土家族苗族自治州,87
2020-01-31,湖北省,仙桃,97
2020-01-31,湖北省,潜江,27
2020-01-31,湖北省,天门,82
2020-01-31,湖北省,神农架林,7
2020-01-31,湖南省,长沙,86
2020-01-31,湖南省,株洲,22
2020-01-31,湖南省,湘潭,13
2020-01-31,湖南省,衡阳,26
2020-01-31,湖南省,邵阳,41
2020-01-31,湖南省,岳阳,45
2020-01-31,湖南省,常德,39
2020-01-31,湖南省,张家界,2
2020-01-31,湖南省,益阳,24
2020-01-31,湖南省,郴州,13
2020-01-31,湖南省,永州,18
2020-01-31,湖南省,怀化,28
2020-01-31,湖南省,娄底,26
2020-01-31,湖南省,湘西土家族苗族自治州,6
2020-01-31,广东省,广州,137
2020-01-31,广东省,韶关,4
2020-01-31,广东省,深圳,170
2020-01-31,广东省,珠海,38
2020-01-31,广东省,汕头,14
2020-01-31,广东省,佛山,38
2020-01-31,广东省,江门,3
2020-01-31,广东省,湛江,13
2020-01-31,广东省,茂名,3
2020-01-31,广东省,肇庆,6
2020-01-31,广东省,惠州,20
2020-01-31,广东省,梅州,5
2020-01-31,广东省,汕尾,4
2020-01-31,广东省,河源,1
2020-01-31,广东省,阳江,10
2020-01-31,广东省,清远,6
2020-01-31,广东省,东莞,21
2020-01-31,广东省,中山,18
2020-01-31,广东省,潮州,3
2020-01-31,广东省,揭阳,6
2020-01-31,广西壮族自治区,南宁,16
2020-01-31,广西壮族自治区,柳州,12
2020-01-31,广西壮族自治区,桂林,21
2020-01-31,广西壮族自治区,梧州,5
2020-01-31,广西壮族自治区,北海,23
2020-01-31,广西壮族自治区,防城港,8
2020-01-31,广西壮族自治区,钦州,1
2020-01-31,广西壮族自治区,玉林,5
2020-01-31,广西壮族自治区,百色,2
2020-01-31,广西壮族自治区,贺州,1
2020-01-31,广西壮族自治区,河池,6
2020-01-31,海南省,海口,11
2020-01-31,海南省,三亚,15
2020-01-31,海南省,儋州,6
2020-01-31,海南省,琼海,4
2020-01-31,海南省,万宁,8
2020-01-31,海南省,东方,1
2020-01-31,海南省,定安,1
2020-01-31,海南省,澄迈,2
2020-01-31,海南省,临高,3
2020-01-31,海南省,昌江黎族自治,1
2020-01-31,海南省,乐东黎族自治,1
2020-01-31,海南省,陵水黎族自治,3
2020-01-31,海南省,琼中黎族苗族自治,1
2020-01-31,重庆市,两江新,10
2020-01-31,重庆市,万州,33
2020-01-31,重庆市,涪陵,1
2020-01-31,重庆市,渝中,7
2020-01-31,重庆市,大渡口,6
2020-01-31,重庆市,江北,12
2020-01-31,重庆市,沙坪坝,2
2020-01-31,重庆市,九龙坡,9
2020-01-31,重庆市,南岸,3
2020-01-31,重庆市,綦江,4
2020-01-31,重庆市,大足,4
2020-01-31,重庆市,渝北,11
2020-01-31,重庆市,巴南,1
2020-01-31,重庆市,黔江,2
2020-01-31,重庆市,长寿,10
2020-01-31,重庆市,江津,3
2020-01-31,重庆市,合川,8
2020-01-31,重庆市,永川,3
2020-01-31,重庆市,璧山,8
2020-01-31,重庆市,铜梁,2
2020-01-31,重庆市,潼南,2
2020-01-31,重庆市,荣昌,2
2020-01-31,重庆市,开州,16
2020-01-31,重庆市,梁平,2
2020-01-31,重庆市,武隆,1
2020-01-31,重庆市,城口,1
2020-01-31,重庆市,丰都,3
2020-01-31,重庆市,垫江,10
2020-01-31,重庆市,忠,12
2020-01-31,重庆市,云阳,17
2020-01-31,重庆市,奉节,5
2020-01-31,重庆市,巫山,6
2020-01-31,重庆市,巫溪,10
2020-01-31,重庆市,石柱土家族自治,10
2020-01-31,重庆市,秀山土家族苗族自治,1
2020-01-31,四川省,成都,72
2020-01-31,四川省,自贡,9
2020-01-31,四川省,攀枝花,7
2020-01-31,四川省,泸州,5
2020-01-31,四川省,德阳,7
2020-01-31,四川省,绵阳,12
2020-01-31,四川省,广元,2
2020-01-31,四川省,遂宁,5
2020-01-31,四川省,内江,10
2020-01-31,四川省,乐山,2
2020-01-31,四川省,峨眉山,2
2020-01-31,四川省,南充,16
2020-01-31,四川省,宜宾,7
2020-01-31,四川省,广安,16
2020-01-31,四川省,达州,9
2020-01-31,四川省,雅安,5
2020-01-31,四川省,巴中,8
2020-01-31,四川省,资阳,2
2020-01-31,四川省,阿坝藏族羌族自治州,1
2020-01-31,四川省,甘孜藏族自治州,5
2020-01-31,四川省,凉山彝族自治州,5
2020-01-31,贵州省,贵阳,4
2020-01-31,贵州省,六盘水,8
2020-01-31,贵州省,遵义,4
2020-01-31,贵州省,毕节,3
2020-01-31,贵州省,铜仁,3
2020-01-31,贵州省,黔西南布依族苗族自治州,1
2020-01-31,贵州省,黔东南苗族侗族自治州,2
2020-01-31,贵州省,黔南布依族苗族自治州,4
2020-01-31,云南省,昆明,30
2020-01-31,云南省,曲靖,5
2020-01-31,云南省,玉溪,7
2020-01-31,云南省,保山,7
2020-01-31,云南省,昭通,6
2020-01-31,云南省,丽江,6
2020-01-31,云南省,普洱,4
2020-01-31,云南省,临沧,1
2020-01-31,云南省,红河哈尼族彝族自治州,4
2020-01-31,云南省,西双版纳傣族自治州,12
2020-01-31,云南省,大理白族自治州,6
2020-01-31,云南省,德宏傣族景颇族自治州,3
2020-01-31,西藏自治区,拉萨,1
2020-01-31,陕西省,西安,39
2020-01-31,陕西省,铜川,5
2020-01-31,陕西省,宝鸡,6
2020-01-31,陕西省,咸阳,8
2020-01-31,陕西省,渭南,5
2020-01-31,陕西省,韩城,1
2020-01-31,陕西省,延安,7
2020-01-31,陕西省,汉中,13
2020-01-31,陕西省,榆林,1
2020-01-31,陕西省,安康,14
2020-01-31,陕西省,商洛,2
2020-01-31,甘肃省,兰州,20
2020-01-31,甘肃省,金昌,1
2020-01-31,甘肃省,白银,1
2020-01-31,甘肃省,天水,3
2020-01-31,甘肃省,张掖,2
2020-01-31,甘肃省,平凉,1
2020-01-31,甘肃省,定西,2
2020-01-31,甘肃省,陇南,3
2020-01-31,甘肃省,临夏回族自治州,2
2020-01-31,青海省,西宁,9
2020-01-31,宁夏回族自治区,宁东,1
2020-01-31,宁夏回族自治区,银川,15
2020-01-31,宁夏回族自治区,吴忠,6
2020-01-31,宁夏回族自治区,固原,2
2020-01-31,宁夏回族自治区,中卫,2
2020-01-31,新疆维吾尔自治区,第七师,1
2020-01-31,新疆维吾尔自治区,第九师,1
2020-01-31,新疆维吾尔自治区,第八师石河子,1
2020-01-31,新疆维吾尔自治区,乌鲁木齐,8
2020-01-31,新疆维吾尔自治区,吐鲁番,1
2020-01-31,新疆维吾尔自治区,阿克苏地,1
2020-01-31,新疆维吾尔自治区,伊犁哈萨克自治州,5
2020-01-31,台湾省,台湾,9
2020-01-31,香港特别行政区,所属地待确认,10
2020-01-31,澳门特别行政区,所属地待确认,7
2020-02-01,北京市,外地来京,11
2020-02-01,北京市,东城,3
2020-02-01,北京市,西城,17
2020-02-01,北京市,朝阳,35
2020-02-01,北京市,丰台,16
2020-02-01,北京市,石景山,4
2020-02-01,北京市,海淀,41
2020-02-01,北京市,门头沟,1
2020-02-01,北京市,房山,2
2020-02-01,北京市,通州,13
2020-02-01,北京市,顺义,6
2020-02-01,北京市,昌平,12
2020-02-01,北京市,大兴,21
2020-02-01,北京市,怀柔,1
2020-02-01,天津市,外地来津,4
2020-02-01,天津市,和平,3
2020-02-01,天津市,河东,6
2020-02-01,天津市,河西,3
2020-02-01,天津市,南开,2
2020-02-01,天津市,河北,9
2020-02-01,天津市,红桥,2
2020-02-01,天津市,东丽,3
2020-02-01,天津市,西青,2
2020-02-01,天津市,宝坻,3
2020-02-01,天津市,滨海新,2
2020-02-01,天津市,宁河,2
2020-02-01,河北省,石家庄,13
2020-02-01,河北省,唐山,11
2020-02-01,河北省,秦皇岛,1
2020-02-01,河北省,邯郸,11
2020-02-01,河北省,邢台,10
2020-02-01,河北省,保定,13
2020-02-01,河北省,定州,0
2020-02-01,河北省,张家口,9
2020-02-01,河北省,承德,2
2020-02-01,河北省,沧州,19
2020-02-01,河北省,廊坊,11
2020-02-01,河北省,衡水,4
2020-02-01,山西省,太原,6
2020-02-01,山西省,大同,8
2020-02-01,山西省,阳泉,1
2020-02-01,山西省,长治,3
2020-02-01,山西省,晋城,3
2020-02-01,山西省,朔州,3
2020-02-01,山西省,晋中,13
2020-02-01,山西省,运城,10
2020-02-01,山西省,忻州,3
2020-02-01,山西省,临汾,1
2020-02-01,山西省,吕梁,5
2020-02-01,内蒙古自治区,兴安盟乌兰浩特,1
2020-02-01,内蒙古自治区,呼和浩特,2
2020-02-01,内蒙古自治区,托克托,0
2020-02-01,内蒙古自治区,包头,5
2020-02-01,内蒙古自治区,乌海,1
2020-02-01,内蒙古自治区,赤峰,2
2020-02-01,内蒙古自治区,通辽,1
2020-02-01,内蒙古自治区,鄂尔多斯,6
2020-02-01,内蒙古自治区,呼伦贝尔,2
2020-02-01,内蒙古自治区,巴彦淖尔,3
2020-02-01,内蒙古自治区,乌兰察布,2
2020-02-01,内蒙古自治区,兴安盟,1
2020-02-01,内蒙古自治区,锡林郭勒盟,2
2020-02-01,辽宁省,沈阳,16
2020-02-01,辽宁省,大连,10
2020-02-01,辽宁省,本溪,3
2020-02-01,辽宁省,丹东,6
2020-02-01,辽宁省,锦州,7
2020-02-01,辽宁省,营口,1
2020-02-01,辽宁省,阜新,2
2020-02-01,辽宁省,辽阳,1
2020-02-01,辽宁省,盘锦,5
2020-02-01,辽宁省,铁岭,2
2020-02-01,辽宁省,朝阳,6
2020-02-01,辽宁省,葫芦岛,5
2020-02-01,吉林省,长春,12
2020-02-01,吉林省,吉林,3
2020-02-01,吉林省,四平,1
2020-02-01,吉林省,公主岭,1
2020-02-01,吉林省,通化,1
2020-02-01,吉林省,松原,2
2020-02-01,吉林省,延边朝鲜族自治州,2
2020-02-01,黑龙江省,哈尔滨,34
2020-02-01,黑龙江省,齐齐哈尔,3
2020-02-01,黑龙江省,鸡西,4
2020-02-01,黑龙江省,鹤岗,1
2020-02-01,黑龙江省,双鸭山,4
2020-02-01,黑龙江省,大庆,8
2020-02-01,黑龙江省,佳木斯,11
2020-02-01,黑龙江省,七台河,6
2020-02-01,黑龙江省,牡丹江,7
2020-02-01,黑龙江省,黑河,1
2020-02-01,黑龙江省,绥化,14
2020-02-01,黑龙江省,大兴安岭地,2
2020-02-01,上海市,外地来沪,74
2020-02-01,上海市,黄浦,5
2020-02-01,上海市,徐汇,7
2020-02-01,上海市,长宁,7
2020-02-01,上海市,静安,9
2020-02-01,上海市,普陀,3
2020-02-01,上海市,虹口,5
2020-02-01,上海市,杨浦,2
2020-02-01,上海市,闵行,7
2020-02-01,上海市,宝山,8
2020-02-01,上海市,嘉定,2
2020-02-01,上海市,浦东新,32
2020-02-01,上海市,金山,1
2020-02-01,上海市,松江,7
2020-02-01,上海市,青浦,2
2020-02-01,上海市,奉贤,5
2020-02-01,上海市,崇明,1
2020-02-01,江苏省,南京,35
2020-02-01,江苏省,无锡,19
2020-02-01,江苏省,徐州,30
2020-02-01,江苏省,常州,15
2020-02-01,江苏省,苏州,38
2020-02-01,江苏省,南通,17
2020-02-01,江苏省,连云港,13
2020-02-01,江苏省,淮安,13
2020-02-01,江苏省,盐城,15
2020-02-01,江苏省,扬州,13
2020-02-01,江苏省,镇江,3
2020-02-01,江苏省,泰州,17
2020-02-01,江苏省,宿迁,8
2020-02-01,浙江省,杭州,110
2020-02-01,浙江省,宁波,66
2020-02-01,浙江省,温州,265
2020-02-01,浙江省,嘉兴,19
2020-02-01,浙江省,湖州,6
2020-02-01,浙江省,绍兴,27
2020-02-01,浙江省,金华,34
2020-02-01,浙江省,衢州,13
2020-02-01,浙江省,舟山,7
2020-02-01,浙江省,台州,100
2020-02-01,浙江省,丽水,14
2020-02-01,安徽省,合肥,59
2020-02-01,安徽省,芜湖,16
2020-02-01,安徽省,蚌埠,26
2020-02-01,安徽省,淮南,6
2020-02-01,安徽省,马鞍山,27
2020-02-01,安徽省,淮北,6
2020-02-01,安徽省,铜陵,16
2020-02-01,安徽省,安庆,43
2020-02-01,安徽省,宿松,6
2020-02-01,安徽省,黄山,9
2020-02-01,安徽省,滁州,6
2020-02-01,安徽省,阜阳,59
2020-02-01,安徽省,宿州,14
2020-02-01,安徽省,六安,13
2020-02-01,安徽省,亳州,30
2020-02-01,安徽省,池州,6
2020-02-01,安徽省,宣城,4
2020-02-01,福建省,平潭综,0
2020-02-01,福建省,福州,44
2020-02-01,福建省,厦门,18
2020-02-01,福建省,莆田,27
2020-02-01,福建省,三明,11
2020-02-01,福建省,泉州,29
2020-02-01,福建省,漳州,12
2020-02-01,福建省,南平,8
2020-02-01,福建省,龙岩,1
2020-02-01,福建省,宁德,9
2020-02-01,江西省,南昌,89
2020-02-01,江西省,景德镇,3
2020-02-01,江西省,萍乡,15
2020-02-01,江西省,九江,55
2020-02-01,江西省,新余,43
2020-02-01,江西省,鹰潭,8
2020-02-01,江西省,赣州,34
2020-02-01,江西省,吉安,12
2020-02-01,江西省,宜春,31
2020-02-01,江西省,抚州,24
2020-02-01,江西省,上饶,19
2020-02-01,山东省,济南,19
2020-02-01,山东省,青岛,22
2020-02-01,山东省,淄博,12
2020-02-01,山东省,枣庄,14
2020-02-01,山东省,烟台,20
2020-02-01,山东省,潍坊,10
2020-02-01,山东省,济宁,14
2020-02-01,山东省,泰安,9
2020-02-01,山东省,威海,24
2020-02-01,山东省,日照,11
2020-02-01,山东省,临沂,24
2020-02-01,山东省,德州,19
2020-02-01,山东省,聊城,9
2020-02-01,山东省,滨州,10
2020-02-01,山东省,菏泽,8
2020-02-01,河南省,长垣,2
2020-02-01,河南省,郑州,65
2020-02-01,河南省,开封,11
2020-02-01,河南省,洛阳,7
2020-02-01,河南省,平顶山,14
2020-02-01,河南省,安阳,24
2020-02-01,河南省,滑,1
2020-02-01,河南省,鹤壁,8
2020-02-01,河南省,新乡,21
2020-02-01,河南省,长垣,1
2020-02-01,河南省,焦作,7
2020-02-01,河南省,濮阳,3
2020-02-01,河南省,许昌,13
2020-02-01,河南省,漯河,16
2020-02-01,河南省,三门峡,7
2020-02-01,河南省,南阳,62
2020-02-01,河南省,邓州,14
2020-02-01,河南省,商丘,36
2020-02-01,河南省,永城,8
2020-02-01,河南省,信阳,88
2020-02-01,河南省,周口,40
2020-02-01,河南省,驻马店,46
2020-02-01,湖北省,所属地待确认,0
2020-02-01,湖北省,武汉,4109
2020-02-01,湖北省,黄石,252
2020-02-01,湖北省,十堰,212
2020-02-01,湖北省,宜昌,353
2020-02-01,湖北省,襄阳,441
2020-02-01,湖北省,鄂州,278
2020-02-01,湖北省,荆门,329
2020-02-01,湖北省,孝感,749
2020-02-01,湖北省,荆州,333
2020-02-01,湖北省,黄冈,1002
2020-02-01,湖北省,咸宁,246
2020-02-01,湖北省,随州,384
2020-02-01,湖北省,恩施土家族苗族自治州,105
2020-02-01,湖北省,仙桃,140
2020-02-01,湖北省,潜江,35
2020-02-01,湖北省,天门,99
2020-02-01,湖北省,神农架林,7
2020-02-01,湖南省,长沙,112
2020-02-01,湖南省,株洲,25
2020-02-01,湖南省,湘潭,16
2020-02-01,湖南省,衡阳,30
2020-02-01,湖南省,邵阳,49
2020-02-01,湖南省,岳阳,53
2020-02-01,湖南省,常德,42
2020-02-01,湖南省,张家界,3
2020-02-01,湖南省,益阳,27
2020-02-01,湖南省,郴州,18
2020-02-01,湖南省,永州,22
2020-02-01,湖南省,怀化,31
2020-02-01,湖南省,娄底,29
2020-02-01,湖南省,湘西土家族苗族自治州,6
2020-02-01,广东省,广州,175
2020-02-01,广东省,韶关,5
2020-02-01,广东省,深圳,196
2020-02-01,广东省,珠海,41
2020-02-01,广东省,汕头,14
2020-02-01,广东省,佛山,39
2020-02-01,广东省,江门,3
2020-02-01,广东省,湛江,14
2020-02-01,广东省,茂名,3
2020-02-01,广东省,肇庆,7
2020-02-01,广东省,惠州,23
2020-02-01,广东省,梅州,6
2020-02-01,广东省,汕尾,4
2020-02-01,广东省,河源,1
2020-02-01,广东省,阳江,10
2020-02-01,广东省,清远,6
2020-02-01,广东省,东莞,27
2020-02-01,广东省,中山,21
2020-02-01,广东省,潮州,3
2020-02-01,广东省,揭阳,6
2020-02-01,广西壮族自治区,南宁,16
2020-02-01,广西壮族自治区,柳州,12
2020-02-01,广西壮族自治区,桂林,23
2020-02-01,广西壮族自治区,梧州,5
2020-02-01,广西壮族自治区,北海,23
2020-02-01,广西壮族自治区,防城港,8
2020-02-01,广西壮族自治区,钦州,2
2020-02-01,广西壮族自治区,贵港,4
2020-02-01,广西壮族自治区,玉林,7
2020-02-01,广西壮族自治区,百色,2
2020-02-01,广西壮族自治区,贺州,3
2020-02-01,广西壮族自治区,河池,6
2020-02-01,海南省,海口,11
2020-02-01,海南省,三亚,17
2020-02-01,海南省,儋州,6
2020-02-01,海南省,琼海,5
2020-02-01,海南省,万宁,8
2020-02-01,海南省,东方,1
2020-02-01,海南省,定安,1
2020-02-01,海南省,澄迈,2
2020-02-01,海南省,临高,4
2020-02-01,海南省,昌江黎族自治,1
2020-02-01,海南省,乐东黎族自治,1
2020-02-01,海南省,陵水黎族自治,5
2020-02-01,海南省,琼中黎族苗族自治,1
2020-02-01,重庆市,两江新,12
2020-02-01,重庆市,万州,39
2020-02-01,重庆市,涪陵,1
2020-02-01,重庆市,渝中,9
2020-02-01,重庆市,大渡口,6
2020-02-01,重庆市,江北,13
2020-02-01,重庆市,沙坪坝,2
2020-02-01,重庆市,九龙坡,11
2020-02-01,重庆市,南岸,4
2020-02-01,重庆市,綦江,4
2020-02-01,重庆市,大足,4
2020-02-01,重庆市,渝北,12
2020-02-01,重庆市,巴南,1
2020-02-01,重庆市,黔江,2
2020-02-01,重庆市,长寿,10
2020-02-01,重庆市,江津,3
2020-02-01,重庆市,合川,8
2020-02-01,重庆市,永川,3
2020-02-01,重庆市,璧山,8
2020-02-01,重庆市,铜梁,4
2020-02-01,重庆市,潼南,2
2020-02-01,重庆市,荣昌,2
2020-02-01,重庆市,开州,16
2020-02-01,重庆市,梁平,2
2020-02-01,重庆市,武隆,1
2020-02-01,重庆市,城口,1
2020-02-01,重庆市,丰都,5
2020-02-01,重庆市,垫江,11
2020-02-01,重庆市,忠,12
2020-02-01,重庆市,云阳,18
2020-02-01,重庆市,奉节,8
2020-02-01,重庆市,巫山,6
2020-02-01,重庆市,巫溪,11
2020-02-01,重庆市,石柱土家族自治,10
2020-02-01,重庆市,秀山土家族苗族自治,1
2020-02-01,四川省,成都,73
2020-02-01,四川省,自贡,9
2020-02-01,四川省,攀枝花,9
2020-02-01,四川省,泸州,6
2020-02-01,四川省,德阳,10
2020-02-01,四川省,绵阳,14
2020-02-01,四川省,广元,5
2020-02-01,四川省,遂宁,5
2020-02-01,四川省,内江,11
2020-02-01,四川省,乐山,2
2020-02-01,四川省,峨眉山,2
2020-02-01,四川省,南充,23
2020-02-01,四川省,宜宾,7
2020-02-01,四川省,广安,20
2020-02-01,四川省,达州,9
2020-02-01,四川省,雅安,5
2020-02-01,四川省,巴中,8
2020-02-01,四川省,资阳,2
2020-02-01,四川省,阿坝藏族羌族自治州,1
2020-02-01,四川省,甘孜藏族自治州,5
2020-02-01,四川省,凉山彝族自治州,5
2020-02-01,贵州省,贵阳,6
2020-02-01,贵州省,六盘水,8
2020-02-01,贵州省,遵义,5
2020-02-01,贵州省,安顺,2
2020-02-01,贵州省,毕节,4
2020-02-01,贵州省,铜仁,3
2020-02-01,贵州省,黔西南布依族苗族自治州,1
2020-02-01,贵州省,黔东南苗族侗族自治州,4
2020-02-01,贵州省,黔南布依族苗族自治州,5
2020-02-01,云南省,昆明,31
2020-02-01,云南省,曲靖,5
2020-02-01,云南省,玉溪,11
2020-02-01,云南省,保山,8
2020-02-01,云南省,昭通,6
2020-02-01,云南省,丽江,6
2020-02-01,云南省,普洱,4
2020-02-01,云南省,临沧,1
2020-02-01,云南省,红河哈尼族彝族自治州,5
2020-02-01,云南省,西双版纳傣族自治州,12
2020-02-01,云南省,大理白族自治州,7
2020-02-01,云南省,德宏傣族景颇族自治州,3
2020-02-01,西藏自治区,拉萨,1
2020-02-01,陕西省,西安,47
2020-02-01,陕西省,铜川,6
2020-02-01,陕西省,宝鸡,7
2020-02-01,陕西省,咸阳,9
2020-02-01,陕西省,渭南,5
2020-02-01,陕西省,韩城,1
2020-02-01,陕西省,延安,7
2020-02-01,陕西省,汉中,15
2020-02-01,陕西省,榆林,1
2020-02-01,陕西省,安康,16
2020-02-01,陕西省,商洛,2
2020-02-01,甘肃省,兰州,23
2020-02-01,甘肃省,金昌,1
2020-02-01,甘肃省,白银,1
2020-02-01,甘肃省,天水,3
2020-02-01,甘肃省,张掖,2
2020-02-01,甘肃省,平凉,1
2020-02-01,甘肃省,定西,3
2020-02-01,甘肃省,陇南,3
2020-02-01,甘肃省,临夏回族自治州,2
2020-02-01,甘肃省,甘南藏族自治州,1
2020-02-01,青海省,西宁,9
2020-02-01,宁夏回族自治区,宁东,1
2020-02-01,宁夏回族自治区,银川,16
2020-02-01,宁夏回族自治区,吴忠,7
2020-02-01,宁夏回族自治区,固原,2
2020-02-01,宁夏回族自治区,中卫,2
2020-02-01,新疆维吾尔自治区,第七师,1
2020-02-01,新疆维吾尔自治区,第九师,4
2020-02-01,新疆维吾尔自治区,第八师石河子,1
2020-02-01,新疆维吾尔自治区,乌鲁木齐,8
2020-02-01,新疆维吾尔自治区,吐鲁番,1
2020-02-01,新疆维吾尔自治区,阿克苏地,1
2020-02-01,新疆维吾尔自治区,伊犁哈萨克自治州,5
